book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
4088,3609763,3609763,3652514,35,316043125,9780316043120.0,Stephenie Meyer,2011.0,The Twilight Saga: The Official Guide,"The Twilight Saga: The Official Illustrated Guide (Twilight, #4.5)",en-US,4.23,24065,25092,851,631,1246,4040,5055,14120,https://images.gr-assets.com/books/1344265906m/3609763.jpg,https://images.gr-assets.com/books/1344265906s/3609763.jpg
4108,85987,85987,3311687,93,60898488,9780060898490.0,"Isabel Allende, Margaret Sayers Peden",2000.0,Retrato en sepia,Portrait in Sepia,,3.93,21649,25203,1123,177,1041,6207,10819,6959,https://images.gr-assets.com/books/1379900929m/85987.jpg,https://images.gr-assets.com/books/1379900929s/85987.jpg
4118,77160,77160,161332,91,1573223328,9781573223320.0,Lian Hearn,2002.0,Across the Nightingale Floor ,"Across the Nightingale Floor (Tales of the Otori, #1)",eng,4.06,23597,28539,1649,302,1172,5407,11424,10234,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4125,2866413,2866413,2529437,18,1423110706,9781423110700.0,Cinda Williams Chima,2008.0,The Dragon Heir,"The Dragon Heir (The Heir Chronicles, #3)",eng,4.14,28845,29869,1067,335,1034,5354,10414,12732,https://images.gr-assets.com/books/1304657191m/2866413.jpg,https://images.gr-assets.com/books/1304657191s/2866413.jpg
4134,78131,78131,75453,39,553581554,9780553581550.0,Iris Johansen,1999.0,The Killing Game,"The Killing Game (Eve Duncan, #2)",eng,4.18,24790,25473,408,126,541,4577,9698,10531,https://images.gr-assets.com/books/1314902885m/78131.jpg,https://images.gr-assets.com/books/1314902885s/78131.jpg
4135,15768409,15768409,21474467,18,1442484233,9781442484240.0,Michelle Hodkin,2014.0,The Retribution of Mara Dyer,"The Retribution of Mara Dyer (Mara Dyer, #3)",eng,4.14,35910,38229,5714,570,1973,6560,11567,17559,https://images.gr-assets.com/books/1417969205m/15768409.jpg,https://images.gr-assets.com/books/1417969205s/15768409.jpg
4146,481446,481446,2897082,50,307381463,9780307381460.0,Michelle Moran,2007.0,Nefertiti,Nefertiti,en-US,4.07,24959,27885,2234,341,1191,5272,10551,10530,https://images.gr-assets.com/books/1320449831m/481446.jpg,https://images.gr-assets.com/books/1320449831s/481446.jpg
4151,347656,347656,247323,30,1581344988,9781581344980.0,John Piper,2003.0,Don't Waste Your Life,Don't Waste Your Life,,4.11,20095,20722,597,505,987,3510,6524,9196,https://images.gr-assets.com/books/1369824233m/347656.jpg,https://images.gr-assets.com/books/1369824233s/347656.jpg
4168,9166559,9166559,14045698,37,778328791,9780778328800.0,Heather Gudenkauf,2011.0,These things hidden,These Things Hidden,,3.85,27030,28962,3006,453,1710,7323,11617,7859,https://images.gr-assets.com/books/1296001564m/9166559.jpg,https://images.gr-assets.com/books/1296001564s/9166559.jpg
4174,609870,609870,596352,27,805421300,9780805421310.0,"Kim Carpenter, John R. Perry, Krickitt Carpenter",2000.0,The Vow: The Kim and Krickitt Carpenter Story,The Vow: The Kim & Krickitt Carpenter Story,eng,3.77,16705,23043,1817,824,2338,5858,6358,7665,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4184,18630542,18630542,17378014,16,345529375,9780345529370.0,"Bryan Lee O'Malley, Nathan Fairbairn",2014.0,Seconds: A Graphic Novel,Seconds,eng,4.07,20595,27672,2852,635,970,4517,11167,10383,https://images.gr-assets.com/books/1399502867m/18630542.jpg,https://images.gr-assets.com/books/1399502867s/18630542.jpg
4193,10816908,10816908,15730581,18,62026518,9780062026510.0,Rae Carson,2012.0,The Crown of Embers,"The Crown of Embers (Fire and Thorns, #2)",eng,4.2,32885,35272,2864,529,1014,5117,12931,15681,https://images.gr-assets.com/books/1335241091m/10816908.jpg,https://images.gr-assets.com/books/1335241091s/10816908.jpg
4199,125956,125956,1614882,49,1595540210,9781595540220.0,Ted Dekker,2003.0,Black 1. The Birth of Evil,"Black: The Birth of Evil (The Circle, #1)",eng,4.21,23496,25018,1530,369,911,3735,8060,11943,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4203,11300302,11300302,16227953,42,373210582,9780373210590.0,Gena Showalter,2012.0,Alice in Zombieland,"Alice in Zombieland (White Rabbit Chronicles, #1)",eng,4.05,30537,33340,4689,1274,1937,5427,9766,14936,https://images.gr-assets.com/books/1333628241m/11300302.jpg,https://images.gr-assets.com/books/1333628241s/11300302.jpg
4204,6801582,6801582,7008092,48,61668060,9780061668070.0,Aprilynne Pike,2009.0,Spells,"Spells (Wings, #2)",en-US,3.99,34331,36223,1924,612,2047,8138,11888,13538,https://images.gr-assets.com/books/1328316409m/6801582.jpg,https://images.gr-assets.com/books/1328316409s/6801582.jpg
4226,14288998,14288998,19928978,35,62072099,9780062072090.0,Veronica Rossi,2014.0,Into the Still Blue,"Into the Still Blue (Under the Never Sky, #3)",eng,4.17,33983,37218,3532,472,1199,5929,13613,16005,https://images.gr-assets.com/books/1417467183m/14288998.jpg,https://images.gr-assets.com/books/1417467183s/14288998.jpg
4227,296302,296302,1139021,39,1594489173,9781594489170.0,Ann Brashares,2007.0,The Last Summer (of You and Me),The Last Summer (of You and Me),en-US,3.58,26094,27849,2427,955,3097,8773,8826,6198,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4235,21456940,21456940,40771304,2,,9789770932930.0,أحمد مراد,2014.0,1919,1919,ara,3.65,17330,17334,2421,838,1712,4619,5645,4520,https://images.gr-assets.com/books/1396549800m/21456940.jpg,https://images.gr-assets.com/books/1396549800s/21456940.jpg
4243,12326644,12326644,17305288,47,145162607X,9781451626070.0,"Philippa Gregory, Mirjana Valent",2012.0,The Kingmaker's Daughter,"The Kingmaker's Daughter (The Plantagenet and Tudor Novels, #4)",eng,3.95,24258,28940,2427,207,1090,6870,12606,8167,https://images.gr-assets.com/books/1332688725m/12326644.jpg,https://images.gr-assets.com/books/1332688725s/12326644.jpg
4246,22698568,22698568,42216232,45,62290398,9780062290400.0,Erika Johansen,2015.0,The Invasion of the Tearling,"The Invasion of the Tearling (The Queen of the Tearling, #2)",eng,4.15,24341,29344,3535,238,825,4612,12431,11238,https://images.gr-assets.com/books/1461864829m/22698568.jpg,https://images.gr-assets.com/books/1461864829s/22698568.jpg
4249,588369,588369,2977991,72,7198914,9780007198920.0,Cecelia Ahern,2006.0,A Place Called Here,A Place Called Here,eng,3.66,22074,26438,1616,914,2696,7650,8413,6765,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4255,25558608,25558608,45355236,48,,9780008250450.0,Sabaa Tahir,2016.0,A Torch Against the Night,"A Torch Against the Night (An Ember in the Ashes, #2)",eng,4.34,30535,35094,5543,164,690,3782,12809,17649,https://images.gr-assets.com/books/1463675717m/25558608.jpg,https://images.gr-assets.com/books/1463675717s/25558608.jpg
4272,39542,39542,39249,20,786886811,9780786886810.0,Nigella Lawson,1998.0,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,,4.0,22647,23164,276,802,1213,4565,7148,9436,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4288,64481,64481,3337093,43,152053107,9780152053110.0,Jennifer Donnelly,2003.0,A Northern Light,A Northern Light,en-US,3.83,29018,32172,3111,651,2080,8217,12474,8750,https://images.gr-assets.com/books/1376507768m/64481.jpg,https://images.gr-assets.com/books/1376507768s/64481.jpg
4289,79705,79705,76935,40,786229071,9780786229080.0,"Tim LaHaye, Jerry B. Jenkins",1999.0,Apollyon: The Destroyer Is Unleashed,"Apollyon (Left Behind, #5)",en-US,3.97,23202,24979,379,593,1459,5515,8041,9371,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4292,737957,737957,1223069,24,142003697,9780142003700.0,Ross King,2003.0,Michelangelo and the Pope's Ceiling,Michelangelo and the Pope's Ceiling,eng,3.82,20718,21258,560,1180,1538,4621,6563,7356,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4299,20443207,20443207,31174003,26,374384711,9780374384720.0,Marie Rutkoski,2015.0,The Winner's Crime,"The Winner's Crime (The Winner's Trilogy, #2)",eng,4.17,31721,37404,5847,386,1102,5643,14970,15303,https://images.gr-assets.com/books/1411741455m/20443207.jpg,https://images.gr-assets.com/books/1411741455s/20443207.jpg
4303,831194,831194,1462398,53,60525614,9780060525610.0,Erin Hunter,2003.0,Forest of Secrets,"Forest of Secrets (Warriors, #3)",eng,4.4,28913,30595,1038,162,592,3727,8350,17764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4306,17399160,17399160,24221752,29,62286927,9780062286920.0,Sara Raasch,2014.0,Snow Like Ashes,"Snow Like Ashes (Snow Like Ashes, #1)",eng,3.98,34993,38315,5410,748,1964,7640,14808,13155,https://images.gr-assets.com/books/1392224823m/17399160.jpg,https://images.gr-assets.com/books/1392224823s/17399160.jpg
4317,15858,15858,1131006,24,60988657,9780060988650.0,Gregory Maguire,2003.0,Mirror Mirror,Mirror Mirror,eng,3.27,26307,27358,1529,1356,4445,10429,7669,3459,https://images.gr-assets.com/books/1407710336m/15858.jpg,https://images.gr-assets.com/books/1407710336s/15858.jpg
4318,21969786,21969786,22008332,38,1406350486,9781406350490.0,Patrick Ness,2013.0,More Than This,More Than This,eng,4.03,21512,30720,5247,514,1530,5596,11836,11244,https://images.gr-assets.com/books/1398164413m/21969786.jpg,https://images.gr-assets.com/books/1398164413s/21969786.jpg
4320,95621,95621,92159,27,842339760,9780842339770.0,Francine Rivers,1995.0,"As Sure as the Dawn (Mark of the Lion, #3)","As Sure as the Dawn (Mark of the Lion, #3)",eng,4.39,23509,24330,920,131,619,2908,6549,14123,https://images.gr-assets.com/books/1490993178m/95621.jpg,https://images.gr-assets.com/books/1490993178s/95621.jpg
4322,2804776,2804776,2260190,58,1400139027,9781401390270.0,"Candace Bushnell, Donna Murphy",2008.0,One Fifth Avenue,One Fifth Avenue,,3.33,20962,23010,1453,1368,3581,8012,6165,3884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4327,95622,95622,522673,28,1414315716,9781414315710.0,Francine Rivers,1998.0,The Last Sin Eater,The Last Sin Eater,,4.06,20985,21982,840,341,1119,4362,7124,9036,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4330,22632,22632,23649,102,872205541,9780872205540.0,"Plato, G.M.A. Grube, John M. Cooper",-400.0,,The Trial and Death of Socrates,en-US,4.06,21829,22697,319,301,1001,4518,8001,8876,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4339,9662386,9662386,8003906,43,140278404X,9781402784040.0,Colleen Houck,2011.0,Tiger's Quest,"Tiger's Quest (The Tiger Saga, #2)",en-US,4.34,28303,31309,2691,522,1047,3641,8091,18008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4343,2218252,2218252,3117158,41,61345695,9780061345690.0,Anna Godbersen,2008.0,Rumors,"Rumors (Luxe, #2)",en-US,3.85,31018,33468,1772,620,2269,8739,11627,10213,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4350,17234658,17234658,23752694,24,62278967,9780062278970.0,Claudia Gray,2014.0,A Thousand Pieces of You,"A Thousand Pieces of You (Firebird, #1)",eng,3.94,28422,31985,5563,797,1884,6585,11984,10735,https://images.gr-assets.com/books/1400166295m/17234658.jpg,https://images.gr-assets.com/books/1400166295s/17234658.jpg
4353,119382,119382,291432,76,6174434,9780006174430.0,Sidney Sheldon,1988.0,The Sands of Time,The Sands of Time,eng,3.73,18499,19908,400,307,1548,6251,6904,4898,https://images.gr-assets.com/books/1356453253m/119382.jpg,https://images.gr-assets.com/books/1356453253s/119382.jpg
4372,7766027,7766027,10644152,38,316125849,9780316125840.0,Barry Lyga,2012.0,I Hunt Killers,"I Hunt Killers (Jasper Dent, #1)",en-CA,4.02,25487,26849,3349,683,1303,5049,9641,10173,https://images.gr-assets.com/books/1333289403m/7766027.jpg,https://images.gr-assets.com/books/1333289403s/7766027.jpg
4376,1220507,1220507,1208988,44,9770919403,9789770919410.0,"Alaa Al Aswany, علاء الأسواني",2007.0,شيكاجو,شيكاجو,ara,3.41,17325,18748,1688,1500,2411,5352,5962,3523,https://images.gr-assets.com/books/1258877751m/1220507.jpg,https://images.gr-assets.com/books/1258877751s/1220507.jpg
4381,28763485,28763485,48954670,45,553496689,9780553496680.0,Nicola Yoon,2016.0,The Sun Is Also a Star,The Sun Is Also a Star,eng,4.14,42363,46465,8878,564,1783,7414,17406,19298,https://images.gr-assets.com/books/1459793538m/28763485.jpg,https://images.gr-assets.com/books/1459793538s/28763485.jpg
4385,6257535,8258519,6232309,49,385521383,9780385521380.0,Edward Rutherfurd,2009.0,New York,New York,eng,4.1,16106,23926,2442,230,829,4277,9629,8961,https://images.gr-assets.com/books/1320467954m/6257535.jpg,https://images.gr-assets.com/books/1320467954s/6257535.jpg
4386,20764879,20764879,43242915,21,765376474,9780765376470.0,"V.E. Schwab, Victoria Schwab",2016.0,A Gathering of Shadows,"A Gathering of Shadows (Shades of Magic, #2)",eng,4.33,29389,35079,6274,140,670,3676,13464,17129,https://images.gr-assets.com/books/1429627728m/20764879.jpg,https://images.gr-assets.com/books/1429627728s/20764879.jpg
4400,31098,31098,3353274,38,670034800,9780670034800.0,Jane Green,2006.0,Swapping Lives,Swapping Lives,eng,3.56,22521,24000,1007,650,2314,8532,7875,4629,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4404,783127,783127,769132,65,684856093,9780684856090.0,Sean Covey,1997.0,The 7 Habits Of Highly Effective Teens,The 7 Habits of Highly Effective Teens: The Ultimate Teenage Success Guide,eng,4.01,19240,21057,1508,820,1218,3786,6392,8841,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4415,1429082,1429082,15555441,21,4063347761,9784063347760.0,"Naoko Takeuchi, 武内 直子",1991.0,美少女戦士セーラームーン,美少女戦士セーラームーン新装版 1 [Bishōjo Senshi Sailor Moon Shinsōban 1],jpn,4.28,18035,22319,724,664,866,2981,4933,12875,https://images.gr-assets.com/books/1308886282m/1429082.jpg,https://images.gr-assets.com/books/1308886282s/1429082.jpg
4424,6696602,6696602,6892257,24,312599072,9780312599070.0,Sherrilyn Kenyon,2010.0,inf,"Infinity (Chronicles of Nick, #1)",en-US,4.04,31598,34312,2731,948,1904,6253,10769,14438,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4431,14755,14755,3363757,26,1416535209,9781416535200.0,Jennifer Weiner,2006.0,The Guy Not Taken: Stories,The Guy Not Taken: Stories,en-US,3.46,20420,21414,1148,773,2706,7656,6387,3892,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4436,9893331,9893331,14785438,22,62081012,9780062081020.0,Sara Shepard,2011.0,Twisted,"Twisted (Pretty Little Liars, #9)",en-US,4.05,24251,25519,1159,433,1422,5342,7504,10818,https://images.gr-assets.com/books/1316975768m/9893331.jpg,https://images.gr-assets.com/books/1316975768s/9893331.jpg
4446,6289938,6289938,6474295,30,451228669,9780451228670.0,Rachel Caine,2009.0,Fade Out,"Fade Out (The Morganville Vampires, #7)",en-US,4.2,32918,34915,854,263,1052,6319,11057,16224,https://images.gr-assets.com/books/1327067249m/6289938.jpg,https://images.gr-assets.com/books/1327067249s/6289938.jpg
4456,12588363,12588363,17603066,56,375990674,9780375990670.0,Lauren Kate,2012.0,Fallen in Love,"Fallen in Love (Fallen, #3.5)",eng,3.77,30759,33324,1652,1069,3330,8977,8737,11211,https://images.gr-assets.com/books/1362339849m/12588363.jpg,https://images.gr-assets.com/books/1362339849s/12588363.jpg
4467,13538552,13538552,18274537,39,125000621X,9781250006220.0,Matthew Dicks,2012.0,Memoirs of an Imaginary Friend,Memoirs of an Imaginary Friend,eng,4.1,18344,24050,4043,315,994,4062,9264,9415,https://images.gr-assets.com/books/1343851908m/13538552.jpg,https://images.gr-assets.com/books/1343851908s/13538552.jpg
4474,18079804,18079804,24802827,72,670016780,9780670016780.0,Sally Green,2014.0,Half Bad,"Half Bad (The Half Bad Trilogy, #1)",eng,3.8,26913,33104,5550,819,2377,8114,12925,8869,https://images.gr-assets.com/books/1413889712m/18079804.jpg,https://images.gr-assets.com/books/1413889712s/18079804.jpg
4480,8475505,8475505,13340323,14,399256938,9780399256940.0,Rachel Hawkins,2014.0,Rebel Belle,"Rebel Belle (Rebel Belle, #1)",eng,3.88,30506,31958,5046,770,1985,7198,12208,9797,https://images.gr-assets.com/books/1371650817m/8475505.jpg,https://images.gr-assets.com/books/1371650817s/8475505.jpg
4500,12954620,12954620,18111704,41,1595145842,9781595145840.0,"Morgan Rhodes, Michelle Rowen",2012.0,Falling Kingdoms,"Falling Kingdoms (Falling Kingdoms, #1)",eng,3.83,32623,36097,5702,1214,2762,7893,13132,11096,https://images.gr-assets.com/books/1337026387m/12954620.jpg,https://images.gr-assets.com/books/1337026387s/12954620.jpg
4522,25451555,25451555,45216378,17,1632154382,9781632154380.0,"Brian K. Vaughan, Fiona Staples",2015.0,"Saga, Volume Five","Saga, Vol. 5 (Saga, #5)",eng,4.44,29429,30292,2570,154,389,2442,10419,16888,https://images.gr-assets.com/books/1486028990m/25451555.jpg,https://images.gr-assets.com/books/1486028990s/25451555.jpg
4528,32433,32433,359562,50,425147517,9780425147510.0,"Leigh Nichols, Dean Koontz",1979.0,The Key to Midnight,The Key to Midnight,en-US,3.93,22578,23143,236,223,1091,6241,8001,7587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
